time;throughput (kbps)
3856.6;49747.8
3856.7;27545
3856.8;48936.3
3856.9;27326.5
3857;38636.6
3857.1;45238.4
3857.2;45290
3857.3;37306.2
3857.4;32704.2
3857.5;35298.5
3857.6;33258.1
3857.7;39894.9
3857.8;36940.6
3857.9;29850.5
3858;36740.6
3858.1;34243.1
3858.2;30262.7
3858.3;40188.4
3858.4;27967
3858.5;51869.6
3858.6;25643.6
3858.7;57630.7
3858.8;38377.6
3858.9;30344.1
3859;31691.1
3859.1;32871.3
3859.2;30651.5
3859.3;33584.2
3859.4;24657.4
3859.5;26961
3859.6;41566.6
3859.7;29938.5
3859.8;33833.2
3859.9;24719.4
3860;29470.7
3860.1;31593.9
3860.2;40267.4
3860.3;47539.2
3860.4;28675.9
3860.5;35483
3860.6;31391.5
3860.7;33942.6
3860.8;35881.1
3860.9;38343.9
3861;49878.9
3861.1;31325.5
3861.2;31112.6
3861.3;24660.3
3861.4;44894.6
3861.5;49487.3
3861.6;52073.8
3861.7;31470.6
3861.8;38057.1
3861.9;36046.9
3862;51975.6
3862.1;31605
3862.2;35976.5
3862.3;24651.5
3862.4;25224.5
3862.5;24517
3862.6;40630
3862.7;40068.6
3862.8;48425
3862.9;35588
3863;43748.4
3863.1;36674.4
3863.2;25232.6
3863.3;43852.6
3863.4;56467.9
3863.5;69401.3
3863.6;35579.8
3863.7;40446.5
3863.8;29204.3
3863.9;28239.2
3864;44054.5
3864.1;33721.7
3864.2;42585.6
3864.3;41135.9
3864.4;39799.9
3864.5;32201
3864.6;37079.8
3864.7;27655.5
3864.8;37049.2
3864.9;78351.2
3865;31539.1
3865.1;29297.5
3865.2;41997
3865.3;21310.2
3865.4;35650.3
3865.5;34736.5
3865.6;39559.6
3865.7;30277.2
3865.8;32238.9
3865.9;45492.5
3866;50972.1
3866.1;39591.2
3866.2;32659.8
3866.3;47050.8
3866.4;55671.5
3866.5;34785.8
3866.6;39401.9
3866.7;38277.1
3866.8;41871
3866.9;36555.1
3867;39826.2
3867.1;40160.8
3867.2;43111.2
3867.3;64162.1
3867.4;40820.5
3867.5;46447
3867.6;23716.1
3867.7;42534.3
3867.8;31970.8
3867.9;55573.3
3868;48204.3
3868.1;40985
3868.2;35298.1
3868.3;35643.9
3868.4;51321
3868.5;46059.3
3868.6;41543.7
3868.7;43079.4
3868.8;71151.4
3868.9;59359.8
3869;53302.3
3869.1;36590.8
3869.2;61490.7
3869.3;44409.1
3869.4;32302.5
3869.5;47107.1
3869.6;36973.4
3869.7;51933.8
3869.8;49339.5
3869.9;40153.1
3870;33828.2
3870.1;31614.8
3870.2;43118.6
3870.3;37096.3
3870.4;34494.1
3870.5;35760.2
3870.6;39521.6
3870.7;22279.3
3870.8;36625
3870.9;43034
3871;27631.9
3871.1;22104.6
3871.2;25324.2
3871.3;33645.8
3871.4;54085.6
3871.5;25114
3871.6;44292.7
3871.7;21529.3
3871.8;38803
3871.9;29929.9
3872;41403.4
3872.1;30153.9
3872.2;35295.3
3872.3;33414.6
3872.4;19455
3872.5;19209.6
3872.6;51735.6
3872.7;53515.3
3872.8;37512.4
3872.9;21042.1
3873;29488.6
3873.1;24401.6
3873.2;30875.2
3873.3;19143.9
3873.4;21044.6
3873.5;26275.8
3873.6;20800.1
3873.7;25483.8
3873.8;18122.7
3873.9;38110.7
3874;32625.4
3874.1;52748.8
3874.2;19774.9
3874.3;30558.2
3874.4;28660.2
3874.5;34167
3874.6;24091
3874.7;26330.1
3874.8;29828.1
3874.9;22217.7
3875;28729
3875.1;37719.2
3875.2;30585.1
3875.3;39426.1
3875.4;29666.5
3875.5;30748.1
3875.6;25786.1
3875.7;21772.7
3875.8;18617.8
3875.9;37346.3
3876;22154.1
3876.1;27782.2
3876.2;32965.7
3876.3;35454.2
3876.4;27434.7
3876.5;24323.6
3876.6;36706.8
3876.7;24809.4
3876.8;26731.1
3876.9;35861
3877;19254.3
3877.1;16947.8
3877.2;43570.2
3877.3;34632.4
3877.4;26148.7
3877.5;21097.4
3877.6;20924.2
3877.7;35329.4
3877.8;39937.2
3877.9;36146.3
3878;32563.5
3878.1;22765.6
3878.2;21811.1
3878.3;32288.4
3878.4;22715.8
3878.5;29839.4
3878.6;32375.9
3878.7;36746.1
3878.8;22465.6
3878.9;26664.6
3879;28675.3
3879.1;31602.1
3879.2;24045.2
3879.3;43161.2
3879.4;47309.3
3879.5;21008
3879.6;33864.2
3879.7;19530.1
3879.8;29990.8
3879.9;38871.6
3880;31521.3
3880.1;26303.6
3880.2;28079
3880.3;35923.4
3880.4;25598.7
3880.5;30266.6
3880.6;41060.1
3880.7;43870.4
3880.8;28684.7
3880.9;41960.6
3881;28596.2
3881.1;39042.5
3881.2;45876.9
3881.3;33689.3
3881.4;19915.2
3881.5;39295.6
3881.6;34111
3881.7;42412.5
3881.8;34731.8
3881.9;40879
3882;35184.8
3882.1;26347
3882.2;22003.3
3882.3;35443.5
3882.4;37098.2
3882.5;45688.5
3882.6;18145.7
3882.7;38803.4
3882.8;55390.6
3882.9;43124.3
3883;28182.3
3883.1;33225.8
3883.2;28196.1
3883.3;55361.8
3883.4;34573.8
3883.5;36764.6
3883.6;30201.3
3883.7;32331.1
3883.8;40151.5
3883.9;51326.5
3884;31251
3884.1;29698.5
3884.2;18305.4
3884.3;56743.8
3884.4;41783.5
3884.5;22298.7
3884.6;44869.9
3884.7;28089.6
3884.8;32107
3884.9;46583.6
3885;26671
3885.1;45899.8
3885.2;35066.1
3885.3;52323.9
3885.4;31746.1
3885.5;34626.6
3885.6;36402.2
3885.7;41323.6
3885.8;34083.4
3885.9;40051.4
3886;32918.7
3886.1;36410.1
3886.2;37892.6
3886.3;40722.1
3886.4;39209.2
3886.5;38244.3
3886.6;22027.4
3886.7;44662.6
3886.8;25039
3886.9;39256.2
3887;51550.6
3887.1;51744.5
3887.2;33330.2
3887.3;38144.2
3887.4;28692.5
3887.5;55686.9
3887.6;41203
3887.7;31968.6
3887.8;27854.8
3887.9;34283
3888;36668.9
3888.1;34058
3888.2;45787
3888.3;45356.3
3888.4;38271.1
3888.5;29151.4
3888.6;33640.8
3888.7;35204.1
3888.8;36545.7
3888.9;30915.8
3889;45698.3
3889.1;22003.2
3889.2;38702.8
3889.3;25906.9
3889.4;35548
3889.5;36697.7
3889.6;36839.6
3889.7;50539.8
3889.8;29207.9
3889.9;24193.3
3890;41404.1
3890.1;48324.2
3890.2;34950.5
3890.3;44626.7
3890.4;45671.3
3890.5;48321.4
3890.6;46711
3890.7;39815
3890.8;33286.5
3890.9;30193.7
3891;34322.1
3891.1;30019.2
3891.2;38450.7
3891.3;37931.1
3891.4;60643.3
3891.5;42161
3891.6;33591.8
3891.7;50245.8
3891.8;43075.2
3891.9;41171
3892;50830.2
3892.1;31931.8
3892.2;27298.1
3892.3;48404.7
3892.4;36798.5
3892.5;48943.6
3892.6;51703.4
3892.7;37255.8
3892.8;24448.3
3892.9;35382.1
3893;39168.9
3893.1;65889.7
3893.2;42351.1
3893.3;35569
3893.4;44086.1
3893.5;29458
3893.6;22644.6
3893.7;41026.4
3893.8;68358.6
3893.9;39158.8
3894;38578.3
3894.1;28517.3
3894.2;26872.8
3894.3;44636.2
3894.4;46645.4
3894.5;40258.4
3894.6;40491
3894.7;33003.7
3894.8;66976.2
3894.9;38462.6
3895;45144
3895.1;32982.8
3895.2;41956.9
3895.3;32810.3
3895.4;35478.2
3895.5;40762.1
3895.6;41648
3895.7;47492.2
3895.8;27049.1
3895.9;34606.1
3896;32796.6
3896.1;34711.7
3896.2;34600.7
3896.3;43841.4
3896.4;37538.1
3896.5;42474.7
3896.6;51144.9
3896.7;35611.4
3896.8;36377
3896.9;45149.4
3897;36593
3897.1;47024.2
3897.2;44192.8
3897.3;40979.2
3897.4;46447.9
3897.5;32870.5
3897.6;39400.6
3897.7;42836.5
3897.8;35342.4
3897.9;32701.1
3898;30167.8
3898.1;32270.1
3898.2;39354.6
3898.3;47790.7
3898.4;42281.6
3898.5;37528.2
3898.6;49969.4
3898.7;40191.6
3898.8;36577.8
3898.9;37621.8
3899;49859
3899.1;35977
3899.2;28544.7
3899.3;54076.4
3899.4;25686.5
3899.5;34050.8
3899.6;37134.2
3899.7;37829.5
3899.8;33106.5
3899.9;39769
3900;38238.1
3900.1;32134.4
3900.2;34301.8
3900.3;49735.2
3900.4;42086.2
3900.5;44236.7
3900.6;34801.5
3900.7;34832.1
3900.8;31313.8
3900.9;29527.3
3901;31878.2
3901.1;43614.5
3901.2;41935
3901.3;26650.7
3901.4;23757
3901.5;46100.2
3901.6;30056.5
3901.7;41997.8
3901.8;37845.9
3901.9;44089.4
3902;44632.4
3902.1;28954.2
3902.2;47797
3902.3;31693
3902.4;64803.8
3902.5;38032.8
3902.6;30708.6
3902.7;24007.4
3902.8;41346.2
3902.9;32064.8
3903;51180.5
3903.1;42344.6
3903.2;36416.2
3903.3;31086.8
3903.4;31928.9
3903.5;45271.6
3903.6;39385.3
3903.7;25032.5
3903.8;41393.8
3903.9;31416.9
3904;34102.6
3904.1;34387.4
3904.2;38770.9
3904.3;25027.7
3904.4;15175.4
3904.5;55700.2
3904.6;25408.9
3904.7;34835.5
3904.8;45697.7
3904.9;42813.2
3905;39603.4
3905.1;28626.6
3905.2;42059
3905.3;41144.2
3905.4;36662.7
3905.5;41386.3
3905.6;36573.5
3905.7;36163.4
3905.8;26300.2
3905.9;24804.8
3906;35856.3
3906.1;37569.8
3906.2;44811.5
3906.3;44471.6
3906.4;21718.2
3906.5;31763.4
3906.6;24568.9
3906.7;26152.8
3906.8;25749.1
3906.9;24563.4
3907;23973.1
3907.1;37038.2
3907.2;35813.2
3907.3;50961
3907.4;30940.1
3907.5;21726.1
3907.6;37796.2
3907.7;26608.3
3907.8;40757.8
3907.9;29565.5
3908;63866.9
3908.1;47222
3908.2;22663.3
3908.3;31584
3908.4;33288.8
3908.5;36670.6
3908.6;35381.8
3908.7;33709.3
3908.8;44374.6
3908.9;32916.1
3909;23036.7
3909.1;28438.8
3909.2;48573.2
3909.3;30310.4
3909.4;31899.4
3909.5;21951
3909.6;26550.1
3909.7;33040
3909.8;43909
3909.9;40667.1
3910;33932.6
3910.1;25354.9
3910.2;26196.7
3910.3;37231.1
3910.4;20989.8
3910.5;24647.3
3910.6;42372.1
3910.7;33914.8
3910.8;42336.6
3910.9;45825.2
3911;43009.6
3911.1;31921
3911.2;35346.7
3911.3;30824.2
3911.4;44113.2
3911.5;32854.2
3911.6;32195
3911.7;22327.9
3911.8;34996.1
3911.9;26985.9
3912;35683.1
3912.1;54678.8
3912.2;41118.9
3912.3;45400.6
3912.4;36881.6
3912.5;37549
3912.6;36508.7
3912.7;44643.1
3912.8;32503.9
3912.9;31068.8
3913;28383.7
3913.1;33009.9
3913.2;29205.8
3913.3;56801.8
3913.4;37256.8
3913.5;31314.2
3913.6;36368
3913.7;16705.9
3913.8;45752
3913.9;43631.6
3914;43328
3914.1;38377.9
3914.2;38761.3
3914.3;31965.9
3914.4;29422
3914.5;31731.1
3914.6;30794.9
3914.7;40957.8
3914.8;48950.3
3914.9;32427.9
3915;27752.4
3915.1;20853
3915.2;33833.5
3915.3;27766.6
3915.4;43769.4
3915.5;21631.9
3915.6;42429.4
3915.7;44026.7
3915.8;34088.1
3915.9;43014.4
3916;37637.9
3916.1;19236.4
3916.2;29971.7
3916.3;29277.6
3916.4;47713.7
3916.5;42721.2
3916.6;26556.1
3916.7;33282.7
3916.8;48553
3916.9;32139.3
3917;47119.6
3917.1;41453.9
3917.2;32209.4
3917.3;29787.3
3917.4;39737.4
3917.5;33065.5
3917.6;38148.7
3917.7;41677.6
3917.8;37646.6
3917.9;38882.4
3918;26739.9
3918.1;29476.9
3918.2;43821.2
3918.3;33299.1
3918.4;27236.2
3918.5;44459.9
3918.6;35220.1
3918.7;34690.5
3918.8;43178.2
3918.9;38545
3919;31099.4
3919.1;26106.3
3919.2;30711.5
3919.3;35492.2
3919.4;41062.4
3919.5;36503.4
3919.6;33629.2
3919.7;34783.1
3919.8;32147.8
3919.9;44238.7
3920;46412.5
3920.1;32201.6
3920.2;35967.6
3920.3;29467.6
3920.4;51968.3
3920.5;43509.8
3920.6;24932.8
3920.7;33149.6
3920.8;44556.6
3920.9;27816.2
3921;46402
3921.1;35421
3921.2;27285.1
3921.3;32714.6
3921.4;46056.3
3921.5;27602.8
3921.6;45243.8
3921.7;35464.7
3921.8;29009.8
3921.9;17810.2
3922;35356.7
3922.1;28781.1
3922.2;39548.2
3922.3;31486.3
3922.4;49027.8
3922.5;42524.5
3922.6;39293.6
3922.7;24721.2
3922.8;37524.1
3922.9;57099.5
3923;40462.2
3923.1;41405
3923.2;35932
3923.3;29475.8
3923.4;32080.4
3923.5;33403.3
3923.6;37671.5
3923.7;25113.4
3923.8;52258.3
3923.9;55487
3924;35998.6
3924.1;36482.7
3924.2;23567.5
3924.3;52093.4
3924.4;28799.4
3924.5;47924.6
3924.6;37163.6
3924.7;27499.8
3924.8;43872.4
3924.9;20555.2
3925;36706.1
3925.1;52745
3925.2;30693
3925.3;42456.2
3925.4;37309.9
3925.5;37214.2
3925.6;32588.6
3925.7;35569.6
3925.8;24019.4
3925.9;30124.2
3926;41138.4
3926.1;37675.5
3926.2;28533.4
3926.3;33764.9
3926.4;68814.2
3926.5;22883.2
3926.6;31507.3
3926.7;51093.6
3926.8;50479
3926.9;47126.8
3927;37874
3927.1;42835
3927.2;41497.2
3927.3;46480.1
3927.4;33794.4
3927.5;17984.1
3927.6;24342.9
3927.7;47967.3
3927.8;38799.9
3927.9;44111
3928;36031.9
3928.1;21696.2
3928.2;28468.3
3928.3;22580.6
3928.4;55454.5
3928.5;37645.8
3928.6;26427
3928.7;49819.8
3928.8;25188.6
3928.9;50193.4
3929;50269.2
3929.1;40159.1
3929.2;22595.9
3929.3;40503.9
3929.4;28967.1
3929.5;35387
3929.6;33175.1
3929.7;46663.4
3929.8;28447.4
3929.9;30008.7
3930;34140.9
3930.1;34497.9
3930.2;34728.7
3930.3;31851.3
3930.4;29054.5
3930.5;39729.4
3930.6;33688.5
3930.7;28105.8
3930.8;34858.5
3930.9;40027.1
3931;30936.7
3931.1;28474.3
3931.2;27439
3931.3;43985.4
3931.4;30795
3931.5;40309.7
3931.6;41387.5
3931.7;35724.2
3931.8;32128.3
3931.9;38439.4
3932;49714.1
3932.1;32949
3932.2;31581.6
3932.3;23514.1
3932.4;29928
3932.5;36244.6
3932.6;34757.8
3932.7;26294.9
3932.8;30778.2
3932.9;38708.3
3933;19084
3933.1;34509.9
3933.2;52576.2
3933.3;31194.6
3933.4;39169.9
3933.5;30518.3
3933.6;33745.8
3933.7;19015
3933.8;37551.1
3933.9;49777.5
3934;31240.8
3934.1;26329
3934.2;33465.8
3934.3;33356.6
3934.4;36589.9
3934.5;29359
3934.6;33116.6
3934.7;35956.1
3934.8;30234.2
3934.9;32341.4
3935;33704.2
3935.1;37901.6
3935.2;41074.4
3935.3;33392.5
3935.4;36032
3935.5;32907
3935.6;49607.8
3935.7;39573.8
3935.8;26967.4
3935.9;31551
3936;23178
3936.1;42415.9
3936.2;44859.3
3936.3;29585.4
3936.4;25928.2
3936.5;39205.2
3936.6;37272.9
3936.7;34804.5
3936.8;28830.1
3936.9;26962.3
3937;28492.6
3937.1;22554.9
3937.2;23413.5
3937.3;29655.1
3937.4;26447.8
3937.5;21984.2
3937.6;37408.8
3937.7;33169.4
3937.8;33072.6
3937.9;39277.9
3938;19632.4
3938.1;32289.1
3938.2;24597.7
3938.3;42585.7
3938.4;48768.6
3938.5;25064.3
3938.6;22863.5
3938.7;29979.8
3938.8;26375
3938.9;43760.8
3939;24998.7
3939.1;42005.5
3939.2;26904.9
3939.3;25852.2
3939.4;21187
3939.5;40337
3939.6;35056.5
3939.7;34265.1
3939.8;26922.6
3939.9;20701.1
3940;21680.6
3940.1;35537.1
3940.2;27891.4
3940.3;26524.2
3940.4;35519.8
3940.5;27563.4
3940.6;24405.4
3940.7;23808.5
3940.8;26109.3
3940.9;31900.2
3941;37533.8
3941.1;24794.5
3941.2;31777.6
3941.3;27619.2
3941.4;33846.3
3941.5;24527.4
3941.6;17190.1
3941.7;24805.4
3941.8;21244.3
3941.9;31001.4
3942;42033.3
3942.1;28271.5
3942.2;16499.4
3942.3;16118.3
3942.4;35468
3942.5;25326.8
3942.6;29381.9
3942.7;22033
3942.8;38456.7
3942.9;32583.1
3943;27419
3943.1;44408.6
3943.2;32082.1
3943.3;22046.4
3943.4;31754.7
3943.5;29446.5
3943.6;27001.8
3943.7;43009.8
3943.8;19088.8
3943.9;28855.1
3944;27627.8
3944.1;25835.1
3944.2;35823.4
3944.3;36886.6
3944.4;23593.1
3944.5;32489.6
3944.6;23971.2
3944.7;30517.4
3944.8;39784.2
3944.9;32519
3945;26743
3945.1;34983.7
3945.2;26288.5
3945.3;30937
3945.4;38149
3945.5;32418.9
3945.6;22372.7
3945.7;31822.7
3945.8;24901.4
3945.9;39519.1
3946;41676.2
3946.1;41721.4
3946.2;28818.5
3946.3;30255.3
3946.4;36660.4
3946.5;40950.2
3946.6;37869
3946.7;19815.8
3946.8;28130.4
3946.9;50996.8
3947;19286.6
3947.1;20280.9
3947.2;25467.8
3947.3;21179.5
3947.4;29503
3947.5;48431.3
3947.6;29256.6
3947.7;24630.7
3947.8;30631.5
3947.9;47041.9
3948;28399.8
3948.1;41294.7
3948.2;46261.1
3948.3;26734.9
3948.4;27522.8
3948.5;27424.8
3948.6;24607.4
3948.7;28684.4
3948.8;55092.4
3948.9;40309.8
3949;30543.3
3949.1;27957.9
3949.2;32299.9
3949.3;27425
3949.4;43967.1
3949.5;43522.9
3949.6;31447.1
3949.7;31644.2
3949.8;34321.4
3949.9;20240.8
3950;34763.8
3950.1;37912.2
3950.2;46683.4
3950.3;37821.2
3950.4;35972.1
3950.5;38558.1
3950.6;34830.7
3950.7;44396.5
3950.8;49945
3950.9;37658.5
3951;41978.6
3951.1;34364.2
3951.2;35559.3
3951.3;50386.2
3951.4;37416.1
3951.5;38585
3951.6;21308.2
3951.7;36346.1
3951.8;36422.5
3951.9;42741
3952;48494.9
3952.1;37306.6
3952.2;29288.2
3952.3;30127.4
3952.4;40963.4
3952.5;36365
3952.6;39288.2
3952.7;36410.9
3952.8;42145
3952.9;39393.4
3953;37754.3
3953.1;25723.7
3953.2;30088.1
3953.3;27459.2
3953.4;34798.8
3953.5;29563.3
3953.6;35868.2
3953.7;35277.5
3953.8;20789
3953.9;31477.4
3954;39715.2
3954.1;48918.6
3954.2;39040.2
3954.3;37219.7
3954.4;55596.6
3954.5;35912.9
3954.6;30818.3
3954.7;27325.8
3954.8;32183.1
3954.9;15419.8
3955;36605
3955.1;36801
3955.2;31165.8
3955.3;26259.9
3955.4;44555
3955.5;35621.8
3955.6;35807.8
3955.7;32445
3955.8;24845.5
3955.9;31560.9
3956;40958.2
3956.1;49938.9
3956.2;26255.8
3956.3;33911
3956.4;39433.8
3956.5;36105.3
3956.6;35345.1
3956.7;31120.1
3956.8;28354.2
3956.9;23420.8
3957;30879
3957.1;38047.5
3957.2;27574.6
3957.3;32940.9
3957.4;31368.6
3957.5;30981.2
3957.6;40980.2
3957.7;46777.6
3957.8;41787.3
3957.9;27201
3958;25151.6
3958.1;28019.8
3958.2;53465.8
3958.3;29275.2
3958.4;28031.3
3958.5;30064.2
3958.6;44156.2
3958.7;24612.3
3958.8;44771.8
3958.9;39956.6
3959;36585.8
3959.1;39761.7
3959.2;44546.9
3959.3;29760.1
3959.4;42869.9
3959.5;33714.3
3959.6;34533.2
3959.7;35342.3
3959.8;48283
3959.9;48232.2
3960;45275
3960.1;44344.6
3960.2;43965.7
3960.3;36922.5
3960.4;36735.1
3960.5;52541.3
3960.6;33652.8
3960.7;47841.2
3960.8;29351.3
3960.9;32937
3961;29131.8
3961.1;54672.7
3961.2;17678.2
3961.3;35288.1
3961.4;38845.7
3961.5;44484.2
3961.6;31537.3
3961.7;41548.4
3961.8;30276.4
3961.9;52474.6
3962;32251.7
3962.1;46633.1
3962.2;47315
3962.3;29051.4
3962.4;26728.2
3962.5;33705.5
3962.6;36011
3962.7;45576.6
3962.8;38825.8
3962.9;35807
3963;29496
3963.1;40750.3
3963.2;32435.7
3963.3;29199.2
3963.4;40802.2
3963.5;50042.2
3963.6;41384.9
3963.7;31941.9
3963.8;46285.4
3963.9;35285.4
3964;28831
3964.1;38015.1
3964.2;33198.5
3964.3;18786
3964.4;53223
3964.5;42095.3
3964.6;29730.7
3964.7;39225.2
3964.8;40462.6
3964.9;33051.3
3965;38715.7
3965.1;47374.8
3965.2;36843.4
3965.3;38408.8
3965.4;40034.9
3965.5;33229.8
3965.6;31254.1
3965.7;38885
3965.8;39828.1
3965.9;27470.3
3966;38873.8
3966.1;36833.5
3966.2;32396.3
3966.3;29299.4
3966.4;40369.4
3966.5;26240.1
3966.6;31198.6
3966.7;60785.8
3966.8;33204.7
3966.9;38242.5
3967;47354.7
3967.1;28677.2
3967.2;42576.2
3967.3;39576.6
3967.4;30283.8
3967.5;47065.8
3967.6;50545
3967.7;35047.8
3967.8;25455.2
3967.9;53482.1
3968;35881.8
3968.1;50554.7
3968.2;36463.3
3968.3;35392.4
3968.4;31334.5
3968.5;47279.3
3968.6;28034.6
3968.7;41949
3968.8;32743.8
3968.9;46514.7
3969;40386
3969.1;40584.2
3969.2;36524.3
3969.3;34348.1
3969.4;29317.6
3969.5;38227.2
3969.6;25145.4
3969.7;39673.2
3969.8;36472.4
3969.9;44015.5
3970;40489.3
3970.1;34552.5
3970.2;46233.7
3970.3;34742.1
3970.4;38249.8
3970.5;47647.2
3970.6;39106.4
3970.7;74742.6
3970.8;32467.3
3970.9;43674.5
3971;35288.3
3971.1;30177.8
3971.2;34273
3971.3;42475.6
3971.4;40769.5
3971.5;26545.3
3971.6;34603.7
3971.7;46389.6
3971.8;52655.4
3971.9;47312.2
3972;39469.2
3972.1;26841
3972.2;36654.9
3972.3;31739.2
3972.4;26133
3972.5;53378.7
3972.6;52499.7
3972.7;31133
3972.8;54358.6
3972.9;37627
3973;50339.7
3973.1;28337.9
3973.2;41517
3973.3;37743.6
3973.4;28972.8
3973.5;35528
3973.6;33486.2
3973.7;18610.9
3973.8;37256.1
3973.9;34644
3974;34533.1
3974.1;22535.8
3974.2;36983.1
3974.3;39768.1
3974.4;46697.8
3974.5;25117.4
3974.6;24762.8
3974.7;26278.3
3974.8;28747.8
3974.9;34607.4
3975;24695.6
3975.1;53314.2
3975.2;33050
3975.3;23548.4
3975.4;30073.3
3975.5;39874.7
3975.6;37434.6
3975.7;31468.7
3975.8;35312.5
3975.9;27227.4
3976;42339.1
3976.1;28377.9
3976.2;42327.8
3976.3;36281.9
3976.4;38881.6
3976.5;37616.3
3976.6;33300.6
3976.7;27467.8
3976.8;44057.3
3976.9;47533.8
3977;50367.9
3977.1;33231
3977.2;31139.4
3977.3;29558.8
3977.4;38689.7
3977.5;39575.4
3977.6;48279.6
3977.7;47071.9
3977.8;26897.8
3977.9;31608.3
3978;39434.4
3978.1;37432.1
3978.2;44579.3
3978.3;41373.4
3978.4;33017.9
3978.5;31648.4
3978.6;34773.3
3978.7;32876.4
3978.8;34323.4
3978.9;33511.9
3979;45002.9
3979.1;42110.7
3979.2;39993.6
3979.3;55784.2
3979.4;36576.8
3979.5;26737.4
3979.6;38697.8
3979.7;39812
3979.8;33565.2
3979.9;35745.4
3980;36440.9
3980.1;37937.1
3980.2;35782
3980.3;31851.9
3980.4;43462
3980.5;47318.6
3980.6;30387.3
3980.7;28111.7
3980.8;32660.6
3980.9;39610.8
3981;31920.6
3981.1;48950.2
3981.2;46225.3
3981.3;40030.4
3981.4;42835.2
3981.5;34465.7
3981.6;46137.4
3981.7;24254.5
3981.8;42978.6
3981.9;35795.6
3982;30810.4
3982.1;33986.2
3982.2;46313.8
3982.3;33105
3982.4;46617.8
3982.5;29227
3982.6;43841.6
3982.7;33558.2
3982.8;32244.9
3982.9;30729.8
3983;38433.2
3983.1;28953.1
3983.2;33708.4
3983.3;21536.4
3983.4;35117.7
3983.5;65335
3983.6;26781.7
3983.7;32624.4
3983.8;29549.4
3983.9;24978
3984;32705.8
3984.1;42539
3984.2;34887.8
3984.3;49543.4
3984.4;40147.4
3984.5;36561
3984.6;16471.5
3984.7;27758.1
3984.8;42043.8
3984.9;21171.7
3985;29225.4
3985.1;29780.6
3985.2;24068.4
3985.3;38436.7
3985.4;31588.2
3985.5;34783.5
3985.6;30834.1
3985.7;24302.8
3985.8;23247.7
3985.9;26781
3986;24705.4
3986.1;31654.7
3986.2;28511.8
3986.3;27307.5
3986.4;22453.7
3986.5;14746.9
3986.6;19265.5
3986.7;30380.8
3986.8;38631.8
3986.9;39791.4
3987;34167.9
3987.1;23587.9
3987.2;44631.2
3987.3;36004.5
3987.4;33569
3987.5;37597.7
3987.6;32016.6
3987.7;34434.9
3987.8;34636.6
3987.9;24846.2
3988;29547.9
3988.1;44840
3988.2;37307.8
3988.3;26244.6
3988.4;37260.5
3988.5;36981
3988.6;36880.6
3988.7;32296
3988.8;30976.4
3988.9;29311.2
3989;24087.8
3989.1;38911.1
3989.2;46031.7
3989.3;59831.6
3989.4;44468.6
3989.5;38157
3989.6;32281.3
3989.7;25665.4
3989.8;31902.3
3989.9;47068.6
3990;53071.3
3990.1;29705.8
3990.2;31232.1
3990.3;25950.9
3990.4;32757.8
3990.5;63596.9
3990.6;57163.2
3990.7;47460.8
3990.8;29383.4
3990.9;24197.8
3991;32875.6
3991.1;32860.9
3991.2;30762.5
3991.3;49402.2
3991.4;43590.9
3991.5;30692.6
3991.6;42285.4
3991.7;35752.8
3991.8;37325.8
3991.9;30696
3992;27802.3
3992.1;48627
3992.2;29575.1
3992.3;52711.4
3992.4;38816
3992.5;41393.2
3992.6;27216
3992.7;52860.8
3992.8;33716.3
3992.9;38406.4
3993;38081.4
3993.1;43902.7
3993.2;47230.2
3993.3;36890.5
3993.4;27261.8
3993.5;22960.6
3993.6;32731.6
3993.7;36797
3993.8;45872.7
3993.9;55452.9
3994;30180.2
3994.1;29395.5
3994.2;35515.1
3994.3;44861.9
3994.4;51690.2
3994.5;28725.9
3994.6;35492.2
3994.7;44863.6
3994.8;27286.2
3994.9;27873
3995;45508.2
3995.1;44569.6
3995.2;37508.6
3995.3;43502.1
3995.4;40740.7
3995.5;33954.1
3995.6;36051.4
3995.7;52028.8
3995.8;49235.2
3995.9;45363.2
3996;30842.7
3996.1;46110.4
3996.2;36392.5
3996.3;43664.6
3996.4;43948.9
3996.5;23763.9
3996.6;50465.4
3996.7;25328.8
3996.8;33806.2
3996.9;34977.8
3997;36828.1
3997.1;32300.2
3997.2;44370.4
3997.3;29400.2
3997.4;37912.1
3997.5;50409.8
3997.6;39217.8
3997.7;31943
3997.8;44273.1
3997.9;55058.2
3998;26861.8
3998.1;36446.9
3998.2;50319.1
3998.3;35906
3998.4;46062
3998.5;38377
3998.6;33835.1
3998.7;46887.2
3998.8;41123.6
3998.9;23560
3999;31951
3999.1;23931.3
3999.2;41657.8
3999.3;34173.9
3999.4;33160.4
3999.5;39556.9
3999.6;26748.6
3999.7;28597.7
3999.8;35035.2
3999.9;39152
4000;34405
4000.1;33693.1
4000.2;41154.5
4000.3;31011.2
4000.4;27537.6
4000.5;26372.6
4000.6;35839.6
4000.7;41649
4000.8;30772
4000.9;23622.4
4001;21343.1
4001.1;32419.5
4001.2;35617.4
4001.3;25841.2
4001.4;35368.3
4001.5;44369.5
4001.6;36854.3
4001.7;39044.6
4001.8;24358.4
4001.9;32421.8
4002;35414.9
4002.1;27642.5
4002.2;45938.9
4002.3;33631.4
4002.4;45396.6
4002.5;37423.6
4002.6;37989.3
4002.7;39203.6
4002.8;33366.6
4002.9;18169
